method,n_iv,beta,se,pvalue,gene_symbol,ensembl_gene_id,outcome,or,or_ci_lower,or_ci_upper,egger_intercept,egger_intercept_p,cochran_q,cochran_q_p,steiger_direction,steiger_p,n_iv_preharm,n_iv_postharm,n_palindromic,n_removed,outcome_scale_original,outcome_scale_used,ukb_rescaled
Inverse variance weighted,3,-0.217013426595493,0.153949345236575,0.158645488460079,LILRA5,ENSG00000187116,FinnGen_GO,0.804919161908457,0.595261696989325,1.08842020322203,0.103508876965091,0.404271835513271,2.80390695321618,0.246115712750434,,,3,3,2,0,log_odds,log_odds,FALSE
MR Egger,3,-0.463832486735523,0.223564377955182,0.285930866230112,LILRA5,ENSG00000187116,FinnGen_GO,0.628868889524955,0.405749758603068,0.974679767090708,0.103508876965091,0.404271835513271,2.80390695321618,0.246115712750434,,,3,3,2,0,log_odds,log_odds,FALSE
Weighted median,3,-0.242297298930069,0.132519939687486,0.0674919844951314,LILRA5,ENSG00000187116,FinnGen_GO,0.784822815881006,0.605296789114133,1.01759477896594,0.103508876965091,0.404271835513271,2.80390695321618,0.246115712750434,,,3,3,2,0,log_odds,log_odds,FALSE
Weighted mode,3,-0.262329025341029,0.496641550722775,0.650110438737307,LILRA5,ENSG00000187116,FinnGen_GO,0.769257876728744,0.290617745475247,2.03620628857854,0.103508876965091,0.404271835513271,2.80390695321618,0.246115712750434,,,3,3,2,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.0701536085372076,0.215075483007199,0.744287161048145,LILRA6,ENSG00000244482,FinnGen_GO,1.07267294032096,0.703706200928088,1.63509606051403,,,0.8022900413607,0.370409565602599,,,3,2,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,5,-0.209087349108886,0.108722764779914,0.0544644895240229,LILRB1,ENSG00000104972,FinnGen_GO,0.811324364087952,0.655613416358586,1.00401731773392,-0.0209646077779411,0.786087065207929,2.26201583022322,0.687692940744409,,,6,5,0,1,log_odds,log_odds,FALSE
MR Egger,5,-0.164056100468798,0.186718728128229,0.444290727755733,LILRB1,ENSG00000104972,FinnGen_GO,0.848694408390473,0.588590367982752,1.22374105662287,-0.0209646077779411,0.786087065207929,2.26201583022322,0.687692940744409,,,6,5,0,1,log_odds,log_odds,FALSE
Weighted median,5,-0.230476298201091,0.120327137898564,0.0554397126283044,LILRB1,ENSG00000104972,FinnGen_GO,0.794155257687386,0.627308089334798,1.00537930888361,-0.0209646077779411,0.786087065207929,2.26201583022322,0.687692940744409,,,6,5,0,1,log_odds,log_odds,FALSE
Weighted mode,5,-0.234780655378858,0.38843923274128,0.578172395874263,LILRB1,ENSG00000104972,FinnGen_GO,0.790744276111622,0.36930901308767,1.6930984298909,-0.0209646077779411,0.786087065207929,2.26201583022322,0.687692940744409,,,6,5,0,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.137401797054012,0.257343043158246,0.593393659345019,LILRB2,ENSG00000131042,FinnGen_GO,0.871619941440454,0.526347224374614,1.44338430438069,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.116731213644515,0.163165764002272,0.474352727523903,LILRB4,ENSG00000186818,FinnGen_GO,1.12381732232889,0.816218097158832,1.54733811754814,-0.0614035492062191,0.417325161087749,1.8927010429581,0.388155005091209,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,0.337120063075518,0.235253248072118,0.387873079400744,LILRB4,ENSG00000186818,FinnGen_GO,1.40090725087486,0.883400774454044,2.22157505665153,-0.0614035492062191,0.417325161087749,1.8927010429581,0.388155005091209,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,0.115194847403781,0.1637470439712,0.481748764677677,LILRB4,ENSG00000186818,FinnGen_GO,1.12209205299625,0.814037081963272,1.54672385729739,-0.0614035492062191,0.417325161087749,1.8927010429581,0.388155005091209,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,0.227089699348988,0.508951824785702,0.699115638005992,LILRB4,ENSG00000186818,FinnGen_GO,1.25494243041084,0.46280203930105,3.4029247278684,-0.0614035492062191,0.417325161087749,1.8927010429581,0.388155005091209,,,3,3,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0953314678144084,0.441488634143846,0.829040851822658,LILRB5,ENSG00000105609,FinnGen_GO,0.909071556560459,0.382644396127905,2.15973656823401,,,0.358933014924856,0.549099409610309,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.196814905486874,0.0934359776551175,0.0351683560407917,LIMK1,ENSG00000106683,FinnGen_GO,1.21751866382424,1.01377439399284,1.46221063142263,0.0679123985673319,0.85537893741503,0.790993781231077,0.673345377111613,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,0.0980179837510951,0.437489630530853,0.859684786339919,LIMK1,ENSG00000106683,FinnGen_GO,1.10298262069506,0.467918243318376,2.59996415811379,0.0679123985673319,0.85537893741503,0.790993781231077,0.673345377111613,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,0.194566295414119,0.093756384259439,0.0379649921762367,LIMK1,ENSG00000106683,FinnGen_GO,1.21478401482489,1.01086235386279,1.45984287280559,0.0679123985673319,0.85537893741503,0.790993781231077,0.673345377111613,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,0.205383589222566,0.21805759869368,0.445679329635839,LIMK1,ENSG00000106683,FinnGen_GO,1.22799602066952,0.80090791247894,1.88283097630132,0.0679123985673319,0.85537893741503,0.790993781231077,0.673345377111613,,,3,3,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.424437709311423,0.833711424999152,0.610686148002139,LIMK2,ENSG00000182541,FinnGen_GO,1.52873058697368,0.298305639049239,7.83430449051328,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,8,-0.038285323796074,0.0580479205954465,0.509544664850926,LINGO2,ENSG00000174482,FinnGen_GO,0.962438295163719,0.858937388770966,1.0784109343791,0.13384407534132,0.1220870776261,15.6331244668911,0.0286878991265279,,,9,8,1,1,log_odds,log_odds,FALSE
MR Egger,8,-0.111635769006133,0.0649272233253261,0.136337685458303,LINGO2,ENSG00000174482,FinnGen_GO,0.894369955439869,0.787499040477964,1.01574424358412,0.13384407534132,0.1220870776261,15.6331244668911,0.0286878991265279,,,9,8,1,1,log_odds,log_odds,FALSE
Weighted median,8,-0.0624776605811116,0.0452649817985591,0.167505131895953,LINGO2,ENSG00000174482,FinnGen_GO,0.939434048989804,0.859678303934994,1.02658904890557,0.13384407534132,0.1220870776261,15.6331244668911,0.0286878991265279,,,9,8,1,1,log_odds,log_odds,FALSE
Weighted mode,8,-0.0672133568928608,0.610548012949296,0.915430110810922,LINGO2,ENSG00000174482,FinnGen_GO,0.934995692278474,0.28255347273964,3.09398761269112,0.13384407534132,0.1220870776261,15.6331244668911,0.0286878991265279,,,9,8,1,1,log_odds,log_odds,FALSE
Inverse variance weighted,5,-0.251552312184398,0.110481246334174,0.0227935157677643,LIPA,ENSG00000107798,FinnGen_GO,0.777592778968943,0.626193684861485,0.965596658865049,-0.00410532628790405,0.970722249302261,2.47567269681684,0.648997207391528,,,5,5,1,0,log_odds,log_odds,FALSE
MR Egger,5,-0.236038760930721,0.404747139562444,0.600719551563089,LIPA,ENSG00000107798,FinnGen_GO,0.789750061892095,0.357241536025751,1.74589205722598,-0.00410532628790405,0.970722249302261,2.47567269681684,0.648997207391528,,,5,5,1,0,log_odds,log_odds,FALSE
Weighted median,5,-0.223952104023516,0.128084198237105,0.0803816953879716,LIPA,ENSG00000107798,FinnGen_GO,0.799353419265083,0.621886839680538,1.02746327486045,-0.00410532628790405,0.970722249302261,2.47567269681684,0.648997207391528,,,5,5,1,0,log_odds,log_odds,FALSE
Weighted mode,5,-0.225119042930709,0.356486487413913,0.562006553601054,LIPA,ENSG00000107798,FinnGen_GO,0.798421166706227,0.396994616729587,1.60575567672936,-0.00410532628790405,0.970722249302261,2.47567269681684,0.648997207391528,,,5,5,1,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.0534829875105004,0.186979457969515,0.774850011191947,LIPC,ENSG00000166035,FinnGen_GO,0.947922067380846,0.657071311605818,1.36751708673994,-0.00505566758642937,0.942188344794203,0.960015076409119,0.618778727307936,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,-0.0386088059477365,0.248278867613093,0.901788538196248,LIPC,ENSG00000166035,FinnGen_GO,0.962127013902837,0.59141613662495,1.5652065162852,-0.00505566758642937,0.942188344794203,0.960015076409119,0.618778727307936,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,-0.0599519391578935,0.197220820771775,0.76114021538509,LIPC,ENSG00000166035,FinnGen_GO,0.941809796668481,0.639860722202147,1.38624807293688,-0.00505566758642937,0.942188344794203,0.960015076409119,0.618778727307936,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,-0.160663649779222,0.421342450429551,0.739667577550355,LIPC,ENSG00000166035,FinnGen_GO,0.851578451542576,0.372881407362338,1.94481635397544,-0.00505566758642937,0.942188344794203,0.960015076409119,0.618778727307936,,,3,3,0,0,log_odds,log_odds,FALSE
Wald ratio,1,1.18418754376949,0.78069415554998,0.129307272563297,LIPE,ENSG00000079435,FinnGen_GO,3.2680306107534,0.70753158941727,15.0947664140585,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.150675882432743,0.445064622527859,0.734950016615959,LIPH,ENSG00000163898,FinnGen_GO,0.860126435572831,0.359513862311769,2.05782742399417,,,0.166532082112022,0.683212428027185,,,2,2,1,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.690820509444479,0.66874078956441,0.301596009433823,LIPM,ENSG00000173239,FinnGen_GO,0.501164689957564,0.135125344033018,1.85876341894004,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,6,-0.100074105878764,0.116585691922959,0.390686078294937,LIPN,ENSG00000204020,FinnGen_GO,0.904770366748436,0.719943845735383,1.13704620352707,0.00807013563261506,0.861461389864966,7.38789281628034,0.193353166769847,,,6,6,0,0,log_odds,log_odds,FALSE
MR Egger,6,-0.127570070883385,0.196688491466749,0.551958549280108,LIPN,ENSG00000204020,FinnGen_GO,0.880231735057974,0.5986491886269,1.29426034833576,0.00807013563261506,0.861461389864966,7.38789281628034,0.193353166769847,,,6,6,0,0,log_odds,log_odds,FALSE
Weighted median,6,-0.0986168609999748,0.0965058940782363,0.306840554342382,LIPN,ENSG00000204020,FinnGen_GO,0.906089799866946,0.749935247089301,1.09475948571485,0.00807013563261506,0.861461389864966,7.38789281628034,0.193353166769847,,,6,6,0,0,log_odds,log_odds,FALSE
Weighted mode,6,-0.0975641187852676,0.638741448262963,0.884572580774159,LIPN,ENSG00000204020,FinnGen_GO,0.907044181120156,0.259370598603499,3.17202162054476,0.00807013563261506,0.861461389864966,7.38789281628034,0.193353166769847,,,6,6,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.0938904449001211,0.124916831786909,0.452277417502261,LMAN1,ENSG00000074695,FinnGen_GO,0.910382493822654,0.712676673191801,1.16293449222478,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.000377017596405389,0.425233524178516,0.999292585220103,LMCD1,ENSG00000071282,FinnGen_GO,1.00037708867647,0.434708020807987,2.30212987027183,,,3.27904880854029,0.0701695857609605,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.188768631675183,0.251507476302583,0.452924251171552,LMNA,ENSG00000160789,FinnGen_GO,0.827978052430048,0.505744698607614,1.35552118923493,,,,,,,2,1,1,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.284269770416077,0.225759429664355,0.207968504087642,LMTK2,ENSG00000164715,FinnGen_GO,0.752563597924484,0.483473752237515,1.17142237050092,,,0.148670279072708,0.69980933956789,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.45996021046157,0.641773785200762,0.473558323281228,LMTK3,ENSG00000142235,FinnGen_GO,0.631308764491532,0.179453917783225,2.22090863797837,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.103116150735259,0.156169920311346,0.509073029316578,LNPEP,ENSG00000113441,FinnGen_GO,1.10862016864581,0.81629710332365,1.50562665642705,,,0.287354461192665,0.591920862805857,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.277962544912578,0.898361020614104,0.757009104386283,LOX,ENSG00000113083,FinnGen_GO,0.757325186664196,0.130191329475381,4.40537354267063,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.0196338466661083,0.128283385503918,0.878358387370109,LOXL2,ENSG00000134013,FinnGen_GO,1.01982785828483,0.793103468211115,1.31136592162395,-0.037669534907095,0.811893601789771,0.0928902286997315,0.95461695390428,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,0.132353706094281,0.391907635891325,0.792659131587218,LOXL2,ENSG00000134013,FinnGen_GO,1.1415120076233,0.529519514387361,2.4608151883803,-0.037669534907095,0.811893601789771,0.0928902286997315,0.95461695390428,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,0.0192013358628333,0.128502972933641,0.881219642189151,LOXL2,ENSG00000134013,FinnGen_GO,1.01938686709224,0.792419392698473,1.31136314226417,-0.037669534907095,0.811893601789771,0.0928902286997315,0.95461695390428,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,0.0365555885611032,0.282381622624921,0.908842920029706,LOXL2,ENSG00000134013,FinnGen_GO,1.03723196064743,0.596359031296382,1.80403093393221,-0.037669534907095,0.811893601789771,0.0928902286997315,0.95461695390428,,,3,3,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.0106450451979269,0.126781192079062,0.933085122314191,LOXL3,ENSG00000115318,FinnGen_GO,1.01070190527181,0.788324011699305,1.29581025842164,-0.0436176379711931,0.683073010338049,0.484171283633547,0.784988946793438,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,0.0743434190005169,0.172656102390903,0.741154800488487,LOXL3,ENSG00000115318,FinnGen_GO,1.07717666491785,0.767925510798917,1.51096629963031,-0.0436176379711931,0.683073010338049,0.484171283633547,0.784988946793438,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,0.0282667121422615,0.135154121495122,0.834335604406249,LOXL3,ENSG00000115318,FinnGen_GO,1.02867000661841,0.789279033533966,1.3406690632316,-0.0436176379711931,0.683073010338049,0.484171283633547,0.784988946793438,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,0.0373417405437673,0.23674732795157,0.889156554080703,LOXL3,ENSG00000115318,FinnGen_GO,1.03804770321658,0.652670401443882,1.65097579386075,-0.0436176379711931,0.683073010338049,0.484171283633547,0.784988946793438,,,3,3,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,6,0.0068543289220742,0.11649727098636,0.953082081410535,LPAR1,ENSG00000198121,FinnGen_GO,1.00687787359814,0.801331690428561,1.26514783385057,-0.0442173138458302,0.700556408850928,9.15515784016097,0.103033186741629,,,6,6,1,0,log_odds,log_odds,FALSE
MR Egger,6,0.148552878741738,0.365774586783242,0.70543375606967,LPAR1,ENSG00000198121,FinnGen_GO,1.1601541436438,0.566450652725935,2.3761251408869,-0.0442173138458302,0.700556408850928,9.15515784016097,0.103033186741629,,,6,6,1,0,log_odds,log_odds,FALSE
Weighted median,6,0.0428644154965122,0.132101876714968,0.745574669924151,LPAR1,ENSG00000198121,FinnGen_GO,1.04379636264447,0.805690775862736,1.35226923195587,-0.0442173138458302,0.700556408850928,9.15515784016097,0.103033186741629,,,6,6,1,0,log_odds,log_odds,FALSE
Weighted mode,6,-0.242497522075431,0.345080429104585,0.51358625079686,LPAR1,ENSG00000198121,FinnGen_GO,0.78466569191871,0.398975541639439,1.54320298819391,-0.0442173138458302,0.700556408850928,9.15515784016097,0.103033186741629,,,6,6,1,0,log_odds,log_odds,FALSE
Inverse variance weighted,7,0.156427457732796,0.121127721691869,0.196556089555815,LPAR2,ENSG00000064547,FinnGen_GO,1.16932593368792,0.922209482502253,1.48266003021909,-0.128617739115747,0.265837676593111,6.40584794051589,0.379293835829287,,,8,7,0,1,log_odds,log_odds,FALSE
MR Egger,7,0.365939800461724,0.204282592147538,0.133234722919348,LPAR2,ENSG00000064547,FinnGen_GO,1.44186844022745,0.966132703339178,2.15186235983783,-0.128617739115747,0.265837676593111,6.40584794051589,0.379293835829287,,,8,7,0,1,log_odds,log_odds,FALSE
Weighted median,7,0.167046293804133,0.146885815897243,0.255432653114453,LPAR2,ENSG00000064547,FinnGen_GO,1.18180897447519,0.886166958526939,1.57608274457871,-0.128617739115747,0.265837676593111,6.40584794051589,0.379293835829287,,,8,7,0,1,log_odds,log_odds,FALSE
Weighted mode,7,0.153772908846749,0.323103916292901,0.65096224780766,LPAR2,ENSG00000064547,FinnGen_GO,1.16622601709362,0.619086195071844,2.19692045109845,-0.128617739115747,0.265837676593111,6.40584794051589,0.379293835829287,,,8,7,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.11417193155887,0.445047433690411,0.797534829739009,LPAR3,ENSG00000171517,FinnGen_GO,0.892104561768161,0.372892575711459,2.13426225397254,,,7.79691433514009,0.00523355322652034,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.0868656813869779,0.2511468700825,0.729435886369711,LPAR5,ENSG00000184574,FinnGen_GO,1.09075016182957,0.666721951714495,1.78445589270278,,,2.49935026783939,0.113893277149727,,,2,2,1,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.553853005626776,0.545039348723701,0.30954811593721,LPAR6,ENSG00000139679,FinnGen_GO,0.574731096617883,0.197477597959963,1.67267496076473,,,1.08602959200395,0.29735260019785,,,2,2,1,0,log_odds,log_odds,FALSE
Wald ratio,1,0.407185878077299,0.266105235095055,0.125974998671423,LPHN1,ENSG00000072071,FinnGen_GO,1.50258337701504,0.891918620926682,2.5313484346096,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,5,-0.018544656444166,0.151193809115192,0.902380405375006,LPL,ENSG00000175445,FinnGen_GO,0.981626237675724,0.729873153468577,1.32021580176518,-0.0660269364632056,0.321824060829852,6.65367107517186,0.155361738326249,,,5,5,1,0,log_odds,log_odds,FALSE
MR Egger,5,0.0926854731353167,0.172073632696833,0.627537881823509,LPL,ENSG00000175445,FinnGen_GO,1.09711660834807,0.78303424606888,1.53718034473716,-0.0660269364632056,0.321824060829852,6.65367107517186,0.155361738326249,,,5,5,1,0,log_odds,log_odds,FALSE
Weighted median,5,-0.0110601383274951,0.152257340982341,0.942091732591062,LPL,ENSG00000175445,FinnGen_GO,0.989000800132902,0.733825126041603,1.33290963739509,-0.0660269364632056,0.321824060829852,6.65367107517186,0.155361738326249,,,5,5,1,0,log_odds,log_odds,FALSE
Weighted mode,5,-0.00603383097865029,0.687554542526462,0.993418266701117,LPL,ENSG00000175445,FinnGen_GO,0.993984336022253,0.258298151753833,3.82505586489524,-0.0660269364632056,0.321824060829852,6.65367107517186,0.155361738326249,,,5,5,1,0,log_odds,log_odds,FALSE
Wald ratio,1,0.261293547579653,0.796574297861603,0.742895357643928,LRG1,ENSG00000171236,FinnGen_GO,1.29860881296245,0.272533952522062,6.1877972762576,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-1.10942663613296,0.803091535399492,0.167142235128013,LRP1,ENSG00000123384,FinnGen_GO,0.3297479724565,0.0683245560018185,1.59142966602342,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.411517718771417,0.583436256613131,0.480602096968187,LRP8,ENSG00000157193,FinnGen_GO,1.50910644708372,0.480937793736814,4.73533645782873,,,,,,,1,1,1,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.271310872880079,0.211244736545364,0.19902167909561,LRPAP1,ENSG00000163956,FinnGen_GO,1.31168277361095,0.86698915515737,1.98446738157344,,,0.170475619696868,0.679689454921588,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.285676377813439,0.14798816660444,0.0535572773725975,LRRC17,ENSG00000128606,FinnGen_GO,1.33066175389742,0.995629151353274,1.77843396899203,,,,,,,1,1,1,0,log_odds,log_odds,FALSE
Wald ratio,1,0.182571552561526,0.312798876567901,0.559441855033931,LRRC4,ENSG00000128594,FinnGen_GO,1.20030003242294,0.650174659339444,2.21589713954438,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.119505338053521,0.410511498604906,0.770964703694543,LRRC4B,ENSG00000131409,FinnGen_GO,0.887359271035127,0.396885332384614,1.98396466596788,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.209924220309645,0.14943848465177,0.160094618731569,LRRK1,ENSG00000154237,FinnGen_GO,0.810645674120827,0.604820444938047,1.08651487308456,,,0.00237966810899599,0.961093152928821,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,4,-0.137697079851098,0.145480127046082,0.343893133055933,LRRK2,ENSG00000188906,FinnGen_GO,0.871362605061523,0.655184680018743,1.15886835064257,0.026209574261187,0.706243387896494,0.643360864605128,0.886438023865974,,,4,4,1,0,log_odds,log_odds,FALSE
MR Egger,4,-0.238569641171201,0.273924381434985,0.475619959693554,LRRK2,ENSG00000188906,FinnGen_GO,0.787753826247758,0.460491248051801,1.34759584116608,0.026209574261187,0.706243387896494,0.643360864605128,0.886438023865974,,,4,4,1,0,log_odds,log_odds,FALSE
Weighted median,4,-0.145701997896558,0.145693558743632,0.317282476852836,LRRK2,ENSG00000188906,FinnGen_GO,0.864415262372581,0.649689077375421,1.15010975533283,0.026209574261187,0.706243387896494,0.643360864605128,0.886438023865974,,,4,4,1,0,log_odds,log_odds,FALSE
Weighted mode,4,-0.149030497026242,0.619996474585669,0.82553063291763,LRRK2,ENSG00000188906,FinnGen_GO,0.861542840003707,0.255579033803981,2.90421344080569,0.026209574261187,0.706243387896494,0.643360864605128,0.886438023865974,,,4,4,1,0,log_odds,log_odds,FALSE
Inverse variance weighted,4,-0.109411683616009,0.180719585684372,0.544898377349125,LRRN1,ENSG00000175928,FinnGen_GO,0.896361324257407,0.629001227006792,1.27736415944355,-0.0658052044086843,0.30662229186792,2.01786690569026,0.568706655447624,,,4,4,0,0,log_odds,log_odds,FALSE
MR Egger,4,0.216226076859287,0.299867235264856,0.545762013695927,LRRN1,ENSG00000175928,FinnGen_GO,1.24138299524779,0.689689554079512,2.23438463258605,-0.0658052044086843,0.30662229186792,2.01786690569026,0.568706655447624,,,4,4,0,0,log_odds,log_odds,FALSE
Weighted median,4,-0.0410387136666896,0.189242064580791,0.828318770863739,LRRN1,ENSG00000175928,FinnGen_GO,0.959791972162045,0.662355299885486,1.39079528764392,-0.0658052044086843,0.30662229186792,2.01786690569026,0.568706655447624,,,4,4,0,0,log_odds,log_odds,FALSE
Weighted mode,4,-0.0308233119494308,0.595224862679167,0.961955747273519,LRRN1,ENSG00000175928,FinnGen_GO,0.969646882958866,0.301958996863405,3.11371771465106,-0.0658052044086843,0.30662229186792,2.01786690569026,0.568706655447624,,,4,4,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.310991054733287,0.200853767903591,0.121539102833028,LRRN3,ENSG00000173114,FinnGen_GO,0.732720430219692,0.494274405237702,1.08619670201846,0.0155291113590854,0.864346256679524,1.98507217575624,0.370635533813287,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,-0.348088484325224,0.325418842685071,0.478580046456426,LRRN3,ENSG00000173114,FinnGen_GO,0.706036400295892,0.373099769710462,1.33606997112227,0.0155291113590854,0.864346256679524,1.98507217575624,0.370635533813287,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,-0.320438647515433,0.21416704083727,0.134599207856839,LRRN3,ENSG00000173114,FinnGen_GO,0.725830583452295,0.47701561749196,1.10442932381261,0.0155291113590854,0.864346256679524,1.98507217575624,0.370635533813287,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,-0.316499256041047,0.644762038059367,0.672088913342314,LRRN3,ENSG00000173114,FinnGen_GO,0.728695553679164,0.205927142355468,2.5785683415894,0.0155291113590854,0.864346256679524,1.98507217575624,0.370635533813287,,,3,3,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.100544071714257,0.113194532423648,0.37441090529791,LSS,ENSG00000160285,FinnGen_GO,0.904345255488806,0.724404489633785,1.12898298233707,-0.00957917644393255,0.941190457032055,0.284796790956571,0.867275668945293,,,3,3,1,0,log_odds,log_odds,FALSE
MR Egger,3,-0.0710798116820619,0.337588947412012,0.86788853322183,LSS,ENSG00000160285,FinnGen_GO,0.931387553553788,0.480583567158866,1.80506125093567,-0.00957917644393255,0.941190457032055,0.284796790956571,0.867275668945293,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted median,3,-0.0916799358950556,0.114596211911623,0.423695799773943,LSS,ENSG00000160285,FinnGen_GO,0.912397128386876,0.72884913866036,1.14216848965303,-0.00957917644393255,0.941190457032055,0.284796790956571,0.867275668945293,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted mode,3,-0.0929138006886851,0.251376742582581,0.747133315027612,LSS,ENSG00000160285,FinnGen_GO,0.911272047933668,0.556764896988746,1.49150341524137,-0.00957917644393255,0.941190457032055,0.284796790956571,0.867275668945293,,,3,3,1,0,log_odds,log_odds,FALSE
Wald ratio,1,-1.14263591421585,0.301218813880607,0.000148613466888912,LTA,ENSG00000226979,FinnGen_GO,0.318977116392904,0.176748972163493,0.575654837122426,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,7,0.118479555480412,0.0429321207568981,0.00578553620998489,LTA4H,ENSG00000111144,FinnGen_GO,1.12578385775658,1.03492876555383,1.22461500401629,0.0199784049754107,0.618328630278619,2.28577448623913,0.891630432172301,,,7,7,0,0,log_odds,log_odds,FALSE
MR Egger,7,0.103294154715961,0.0515931356673285,0.101667644900686,LTA4H,ENSG00000111144,FinnGen_GO,1.10881752501351,1.00217396845817,1.22680925914351,0.0199784049754107,0.618328630278619,2.28577448623913,0.891630432172301,,,7,7,0,0,log_odds,log_odds,FALSE
Weighted median,7,0.098641693714088,0.0498561429049377,0.0478693561470218,LTA4H,ENSG00000111144,FinnGen_GO,1.10367077652711,1.00092408031978,1.21696460991407,0.0199784049754107,0.618328630278619,2.28577448623913,0.891630432172301,,,7,7,0,0,log_odds,log_odds,FALSE
Weighted mode,7,0.107331545813149,0.212848166803273,0.632054378416345,LTA4H,ENSG00000111144,FinnGen_GO,1.1133033043468,0.733556349838169,1.68963740514677,0.0199784049754107,0.618328630278619,2.28577448623913,0.891630432172301,,,7,7,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-1.31211841752406,0.667653787720574,0.0493832630218351,LTB,ENSG00000227507,FinnGen_GO,0.269249069856366,0.0727504751662959,0.996489183786167,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.149418826514222,0.332442724440988,0.653101767031357,LTB4R,ENSG00000213903,FinnGen_GO,0.861208342465608,0.448876912219353,1.65230108509106,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.411186257404434,1.1028174588641,0.709259568841349,LTB4R2,ENSG00000213906,FinnGen_GO,0.662863456875072,0.0763285311496631,5.7565363284514,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.273697168771874,0.35015053828292,0.434416935134974,LTBP2,ENSG00000119681,FinnGen_GO,1.31481657442587,0.661928399822325,2.61167616444467,,,1.64187570913061,0.200068307538942,,,2,2,0,0,log_odds,log_odds,FALSE
