method,n_iv,beta,se,pvalue,gene_symbol,ensembl_gene_id,outcome,or,or_ci_lower,or_ci_upper,egger_intercept,egger_intercept_p,cochran_q,cochran_q_p,steiger_direction,steiger_p,n_iv_preharm,n_iv_postharm,n_palindromic,n_removed,outcome_scale_original,outcome_scale_used,ukb_rescaled
Weighted median,4,-0.00943829075353341,0.160051084001419,0.952975613234894,ADAMTS17,ENSG00000140470,BBJ_Graves,0.99060611011341,0.723873652174864,1.35562395791824,0.00958693769069577,0.857728972513953,0.313380364162061,0.957492663212805,,,5,4,1,1,log_odds,log_odds,FALSE
Weighted mode,4,-0.029023452238028,0.345453114316439,0.938336364197348,ADAMTS17,ENSG00000140470,BBJ_Graves,0.971393682843597,0.493559649895093,1.91183717564637,0.00958693769069577,0.857728972513953,0.313380364162061,0.957492663212805,,,5,4,1,1,log_odds,log_odds,FALSE
Wald ratio,1,0.0978093402054827,0.20389340289197,0.631434886186786,ADAMTS2,ENSG00000087116,BBJ_Graves,1.10275251449625,0.73946987883247,1.64450661620973,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.00131456533823584,0.176277068644422,0.994049925642861,ADAMTS5,ENSG00000154736,BBJ_Graves,1.00131542975799,0.708795315192267,1.41455871445687,0.00216557712319633,0.971990214045371,0.00464505016930339,0.997680169889947,,,3,3,1,0,log_odds,log_odds,FALSE
MR Egger,3,-0.0120450972890183,0.350934175042692,0.978157903749968,ADAMTS5,ENSG00000154736,BBJ_Graves,0.988027154511063,0.496646844270139,1.96557708825438,0.00216557712319633,0.971990214045371,0.00464505016930339,0.997680169889947,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted median,3,0.000932861460225409,0.178861320822331,0.995838606253217,ADAMTS5,ENSG00000154736,BBJ_Graves,1.00093329671081,0.704945117053298,1.42119923981064,0.00216557712319633,0.971990214045371,0.00464505016930339,0.997680169889947,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted mode,3,0.000116518142851879,0.4576311633681,0.999819962506486,ADAMTS5,ENSG00000154736,BBJ_Graves,1.00011652493135,0.407856222687078,2.45241584608158,0.00216557712319633,0.971990214045371,0.00464505016930339,0.997680169889947,,,3,3,1,0,log_odds,log_odds,FALSE
Wald ratio,1,0.00483259604300853,0.112744535746705,0.965810552397513,ADAMTS6,ENSG00000049192,BBJ_Graves,1.00484429186808,0.805617113991502,1.25333987245771,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.447873024976165,0.447382272039749,0.316779942745806,ADAMTS8,ENSG00000134917,BBJ_Graves,1.56497996966822,0.651162385216527,3.7612158826532,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0983597500696431,0.238681044867973,0.680268304373736,ADC,ENSG00000142920,BBJ_Graves,0.90632279540992,0.567692943983938,1.44694595588085,,,0.280277976056304,0.596519079265434,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.00938328128997072,0.0967001452782389,0.922698741739416,ADCK3,ENSG00000163050,BBJ_Graves,0.990660604322964,0.81961909410108,1.19739576593674,0.0213136348581946,0.747738279565262,1.87834729162999,0.390950765714098,,,5,3,2,2,log_odds,log_odds,FALSE
MR Egger,3,-0.09035007606508,0.228908622177816,0.760676493917882,ADCK3,ENSG00000163050,BBJ_Graves,0.913611295834219,0.583324889760577,1.43091031177921,0.0213136348581946,0.747738279565262,1.87834729162999,0.390950765714098,,,5,3,2,2,log_odds,log_odds,FALSE
Weighted median,3,-0.0226531556569659,0.0991723758140333,0.819318162659027,ADCK3,ENSG00000163050,BBJ_Graves,0.977601500527056,0.804905007000643,1.18735091162377,0.0213136348581946,0.747738279565262,1.87834729162999,0.390950765714098,,,5,3,2,2,log_odds,log_odds,FALSE
Weighted mode,3,-0.0191605040381569,0.224192577484344,0.939677531522214,ADCK3,ENSG00000163050,BBJ_Graves,0.981021891630682,0.632181997282259,1.52235267058537,0.0213136348581946,0.747738279565262,1.87834729162999,0.390950765714098,,,5,3,2,2,log_odds,log_odds,FALSE
Wald ratio,1,-0.270296732493031,1.77268432737402,0.878809330762798,ADH5,ENSG00000197894,BBJ_Graves,0.763153008440894,0.023641349227629,24.6349101603621,,,,,,,3,1,0,2,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0573387722881947,0.062969269232443,0.362514911753191,ADHFE1,ENSG00000147576,BBJ_Graves,0.944274121270063,0.834636865798007,1.06831324212815,,,0.623777142114517,0.429647129757306,,,4,2,0,2,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.0238516128724149,0.0150498720799422,0.113003090209827,ADK,ENSG00000156110,BBJ_Graves,1.02413833766877,0.994369773067444,1.05479808728238,0.23900066849156,0.527905307568278,0.898392002873556,0.638141009880572,,,17,3,0,14,log_odds,log_odds,FALSE
MR Egger,3,-0.0641263024175007,0.097221589762364,0.628795450994055,ADK,ENSG00000156110,BBJ_Graves,0.937886534713015,0.775164031596214,1.1347677602954,0.23900066849156,0.527905307568278,0.898392002873556,0.638141009880572,,,17,3,0,14,log_odds,log_odds,FALSE
Weighted median,3,0.0228912587710512,0.0150187734896609,0.12746467398168,ADK,ENSG00000156110,BBJ_Graves,1.02315527433583,0.993475838097204,1.05372136418159,0.23900066849156,0.527905307568278,0.898392002873556,0.638141009880572,,,17,3,0,14,log_odds,log_odds,FALSE
Weighted mode,3,0.0211626659138644,0.0490322450411789,0.708099230998146,ADK,ENSG00000156110,BBJ_Graves,1.02138818316742,0.92779865682273,1.12441833477817,0.23900066849156,0.527905307568278,0.898392002873556,0.638141009880572,,,17,3,0,14,log_odds,log_odds,FALSE
Wald ratio,1,4.33809801420762,3.55562005243168,0.222439122820056,ADM,ENSG00000148926,BBJ_Graves,76.5617813470606,0.0720123758048408,81398.5970817128,,,,,,,2,1,1,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.227206023697515,0.221988364197714,0.306069513852651,ADM2,ENSG00000128165,BBJ_Graves,0.79675661463574,0.515662283287687,1.23107918407063,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0713958303486521,0.0844172449912976,0.39769258463614,ADORA1,ENSG00000163485,BBJ_Graves,0.931093264203948,0.789106780705108,1.09862782559201,,,0.0298453478762248,0.862841603225931,,,3,2,0,1,log_odds,log_odds,FALSE
Wald ratio,1,0.196258297406131,0.202677228442086,0.332879939459866,ADORA2A,ENSG00000128271,BBJ_Graves,1.21684117166379,0.817921371107207,1.81032369291404,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0596403454369918,0.0516578739321607,0.248284689503735,ADORA2B,ENSG00000170425,BBJ_Graves,0.942103304412617,0.85138590710023,1.04248687790493,,,0.203959371697553,0.651543758700386,,,3,2,0,1,log_odds,log_odds,FALSE
Wald ratio,1,0.0733471657030425,0.562656719003083,0.896282686356815,ADRA2A,ENSG00000150594,BBJ_Graves,1.07610405849603,0.357199795123281,3.24188300363373,,,,,,,1,1,1,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.0227880923242772,0.144748853238198,0.874904445295238,ADRB1,ENSG00000043591,BBJ_Graves,1.02304972448638,0.770342806452721,1.35865582180378,,,0.113658318984493,0.736017022598151,,,3,2,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.184705013830636,0.299565564953026,0.537514261234994,ADRB2,ENSG00000169252,BBJ_Graves,0.831349484284751,0.462155658660609,1.49547441877818,,,0.371679654152019,0.542090133294032,,,3,2,0,1,log_odds,log_odds,FALSE
Wald ratio,1,0.145572801959865,0.106449386565361,0.171459027694356,ADRBK2,ENSG00000100077,BBJ_Graves,1.15670194168527,0.938879631733154,1.42505954616207,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.0389176898152568,0.145133609342601,0.78858326367611,AEBP1,ENSG00000106624,BBJ_Graves,1.03968490347167,0.782278718439795,1.38178972919366,,,0.913845230238537,0.339096220349671,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.0136017819766308,0.0416152404905809,0.74378423674348,AGA,ENSG00000038002,BBJ_Graves,1.01369470705065,0.934294024047882,1.09984323205928,-0.073484057819907,0.292779155348716,4.16340949043367,0.124717419447145,,,9,3,0,6,log_odds,log_odds,FALSE
MR Egger,3,0.0895432205223695,0.047400826878217,0.309945201793529,AGA,ENSG00000038002,BBJ_Graves,1.09367460147844,0.996643246378067,1.20015275101287,-0.073484057819907,0.292779155348716,4.16340949043367,0.124717419447145,,,9,3,0,6,log_odds,log_odds,FALSE
Weighted median,3,0.0183693543159338,0.0300787175280585,0.541392008700633,AGA,ENSG00000038002,BBJ_Graves,1.01853910873822,0.960227606959416,1.08039167850451,-0.073484057819907,0.292779155348716,4.16340949043367,0.124717419447145,,,9,3,0,6,log_odds,log_odds,FALSE
Weighted mode,3,0.0299189393870091,0.118288769597344,0.823944117861073,AGA,ENSG00000038002,BBJ_Graves,1.03037100806271,0.817154537989169,1.29922109576566,-0.073484057819907,0.292779155348716,4.16340949043367,0.124717419447145,,,9,3,0,6,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.967159763762186,1.18322411187447,0.41370355737019,AGER,ENSG00000204305,BBJ_Graves,0.380161253954402,0.0373927283340587,3.86499154908005,0.457790536249283,0.0847215889785741,55.985583778674,6.96441992570119e-13,,,3,3,2,0,log_odds,log_odds,FALSE
MR Egger,3,-4.07464510600664,0.472305964813388,0.0734649096660728,AGER,ENSG00000204305,BBJ_Graves,0.0169982461821009,0.00673548946423653,0.0428981998712189,0.457790536249283,0.0847215889785741,55.985583778674,6.96441992570119e-13,,,3,3,2,0,log_odds,log_odds,FALSE
Weighted median,3,-1.63607774908601,0.406377714815333,5.67330541284279e-05,AGER,ENSG00000204305,BBJ_Graves,0.194742374741326,0.0878101597692261,0.431892990737752,0.457790536249283,0.0847215889785741,55.985583778674,6.96441992570119e-13,,,3,3,2,0,log_odds,log_odds,FALSE
Weighted mode,3,-1.90950513039231,1.68549218944585,0.374788323500196,AGER,ENSG00000204305,BBJ_Graves,0.148153685213417,0.00544493303176354,4.03118170862189,0.457790536249283,0.0847215889785741,55.985583778674,6.96441992570119e-13,,,3,3,2,0,log_odds,log_odds,FALSE
Wald ratio,1,0.297972876178381,0.350791307187122,0.395641723094519,AGGF1,ENSG00000164252,BBJ_Graves,1.34712524819908,0.677342594604776,2.67921499222165,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0763632125943548,0.0652251764090693,0.241694119446011,AGRP,ENSG00000159723,BBJ_Graves,0.926479636367474,0.815295578605146,1.05282616406696,,,0.307176814037549,0.579417794243454,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.188947189989725,0.206962712187335,0.361267360145821,AHR,ENSG00000106546,BBJ_Graves,1.20797715751231,0.80517170522085,1.81229519568286,,,,,,,3,1,0,2,log_odds,log_odds,FALSE
Wald ratio,1,-0.454418617144221,0.238579366330847,0.056820988130512,AIMP1,ENSG00000164022,BBJ_Graves,0.634816932364077,0.397709207504192,1.01328440481703,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.186441577039918,0.296922199641805,0.530060343251787,AKR1A1,ENSG00000117448,BBJ_Graves,0.829907046161266,0.4637502674552,1.48516508475039,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.108832988719362,0.18717629342459,0.560939608745296,AKR1B1,ENSG00000085662,BBJ_Graves,1.11497612120081,0.772570087328189,1.60913782611921,0.0838484628833726,0.878162170251055,7.63213792067794,0.0220141695974332,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,-0.216149148104136,1.6973071782964,0.919361618151549,AKR1B1,ENSG00000085662,BBJ_Graves,0.805615136942178,0.0289301429848248,22.4338935763575,0.0838484628833726,0.878162170251055,7.63213792067794,0.0220141695974332,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,0.0971495860779097,0.0998368057873519,0.330511616364497,AKR1B1,ENSG00000085662,BBJ_Graves,1.10202520892093,0.906168005799824,1.34021456653094,0.0838484628833726,0.878162170251055,7.63213792067794,0.0220141695974332,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,0.0928490850282697,0.405334367294093,0.84010842896505,AKR1B1,ENSG00000085662,BBJ_Graves,1.09729612435823,0.495788291579744,2.42857446410253,0.0838484628833726,0.878162170251055,7.63213792067794,0.0220141695974332,,,3,3,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.0483911372245428,3.79213080587637,0.989818522784785,AKR1C1,ENSG00000187134,BBJ_Graves,1.04958110528856,0.000620996419161409,1773.95627830895,,,,,,,3,1,0,2,log_odds,log_odds,FALSE
Wald ratio,1,-0.0722066979997548,0.311424189647001,0.816647039176391,AKR1C2,ENSG00000151632,BBJ_Graves,0.930338576812992,0.505302454236133,1.71289464408964,,,,,,,5,1,0,4,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0232520463869862,0.0880649083836031,0.791754451645642,AKR1C3,ENSG00000196139,BBJ_Graves,0.97701619933396,0.822127927215617,1.16108530334675,,,0.031464265694234,0.859208584655506,,,3,2,0,1,log_odds,log_odds,FALSE
Wald ratio,1,0.160215090729002,0.116239958260856,0.168106551352781,AKT1,ENSG00000142208,BBJ_Graves,1.17376330944816,0.934620020517986,1.47409671990883,,,,,,,2,1,1,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.0178144235200491,0.329636667950862,0.956901221676608,AKT2,ENSG00000105221,BBJ_Graves,0.982343315258617,0.514838359463523,1.87437157953585,,,,,,,1,1,1,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.252752355182993,0.234666588058307,0.281448969267314,AKT3,ENSG00000117020,BBJ_Graves,0.776660193881804,0.490319103709287,1.23022140519771,,,0.320809202210474,0.571121749441949,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,1.06385740891463,0.375724393134618,0.0046332628192013,ALB,ENSG00000163631,BBJ_Graves,2.8975264041189,1.38740847204761,6.05132477688814,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.0369323430545019,0.0781814778327967,0.636646663203621,ALCAM,ENSG00000170017,BBJ_Graves,0.963741336938466,0.826820183730565,1.1233365885352,-0.00782560837896928,0.869756068021741,0.224738000671543,0.89371441572875,,,4,3,0,1,log_odds,log_odds,FALSE
MR Egger,3,-0.0103306457684905,0.150164785515061,0.956272389074584,ALCAM,ENSG00000170017,BBJ_Graves,0.989722532074483,0.737378739445226,1.3284227468138,-0.00782560837896928,0.869756068021741,0.224738000671543,0.89371441572875,,,4,3,0,1,log_odds,log_odds,FALSE
Weighted median,3,-0.0324114509741602,0.0778878435302547,0.677315041604389,ALCAM,ENSG00000170017,BBJ_Graves,0.96810817107144,0.831044758726752,1.12777732011839,-0.00782560837896928,0.869756068021741,0.224738000671543,0.89371441572875,,,4,3,0,1,log_odds,log_odds,FALSE
Weighted mode,3,-0.0309176817672202,0.210298306183634,0.896599654115472,ALCAM,ENSG00000170017,BBJ_Graves,0.969555381876739,0.6420414831462,1.4641384757877,-0.00782560837896928,0.869756068021741,0.224738000671543,0.89371441572875,,,4,3,0,1,log_odds,log_odds,FALSE
Wald ratio,1,0.0982538331255722,0.0584310166570803,0.0926589326699369,ALDH16A1,ENSG00000161618,BBJ_Graves,1.10324278913529,0.983860697510346,1.23711075649122,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.0366732589603672,0.121394197622152,0.762575381208099,ALDH1A1,ENSG00000165092,BBJ_Graves,1.03735401932758,0.817700318441188,1.31601191432394,0.021565272180204,0.796559382699682,5.59468283327546,0.0609719463412986,,,3,3,1,0,log_odds,log_odds,FALSE
MR Egger,3,-0.0401687338048279,0.283706346113459,0.910458968524065,ALDH1A1,ENSG00000165092,BBJ_Graves,0.960627335171212,0.550882813464119,1.6751382590342,0.021565272180204,0.796559382699682,5.59468283327546,0.0609719463412986,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted median,3,0.027491735413324,0.0755427149221669,0.715915469849585,ALDH1A1,ENSG00000165092,BBJ_Graves,1.02787312012566,0.886413275849604,1.19190808606087,0.021565272180204,0.796559382699682,5.59468283327546,0.0609719463412986,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted mode,3,0.00474427085065532,0.363250254816926,0.990765146083604,ALDH1A1,ENSG00000165092,BBJ_Graves,1.00475554272216,0.493009799137407,2.04769499997208,0.021565272180204,0.796559382699682,5.59468283327546,0.0609719463412986,,,3,3,1,0,log_odds,log_odds,FALSE
Wald ratio,1,0.882368979162341,0.565017959098663,0.118366841331372,ALDH1A2,ENSG00000128918,BBJ_Graves,2.41661784798911,0.798463342230314,7.31410136739248,,,,,,,2,1,1,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.363104158508914,0.494963214678705,0.463193615006699,ALDH1B1,ENSG00000137124,BBJ_Graves,0.695513986026437,0.263623835018397,1.83496194387971,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.061349064062184,0.0967055069676446,0.525825946179854,ALDH2,ENSG00000111275,BBJ_Graves,0.94049488950511,0.778106513222621,1.13677320797874,,,,,,,4,1,1,3,log_odds,log_odds,FALSE
Wald ratio,1,0.0439900642472746,0.153840054138119,0.774918902906188,ALDH3A2,ENSG00000072210,BBJ_Graves,1.04497197225374,0.772953457935874,1.41271950022956,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.00157173918439235,0.152201980605111,0.991760658203957,ALDH3B1,ENSG00000006534,BBJ_Graves,0.998429495350766,0.74090147764437,1.34547100696278,,,,,,,3,1,0,2,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.0425496340473637,0.0597854141581269,0.476646892079562,ALDH5A1,ENSG00000112294,BBJ_Graves,1.04346784662091,0.92808702124171,1.17319294636284,0.0055639088822881,0.927003653927603,0.491511283376538,0.78211331746684,,,5,3,0,2,log_odds,log_odds,FALSE
MR Egger,3,0.0341635017846708,0.0942156109368847,0.778542891519392,ALDH5A1,ENSG00000112294,BBJ_Graves,1.03475377698715,0.860278507998534,1.24461481838043,0.0055639088822881,0.927003653927603,0.491511283376538,0.78211331746684,,,5,3,0,2,log_odds,log_odds,FALSE
Weighted median,3,0.0408739004859712,0.0627751352549245,0.514971552100768,ALDH5A1,ENSG00000112294,BBJ_Graves,1.04172073678422,0.92111962551041,1.17811200998453,0.0055639088822881,0.927003653927603,0.491511283376538,0.78211331746684,,,5,3,0,2,log_odds,log_odds,FALSE
Weighted mode,3,0.0430035264079144,0.138950064845574,0.786217520531709,ALDH5A1,ENSG00000112294,BBJ_Graves,1.04394157620796,0.795059280302574,1.37073302775714,0.0055639088822881,0.927003653927603,0.491511283376538,0.78211331746684,,,5,3,0,2,log_odds,log_odds,FALSE
Wald ratio,1,0.0567848153951397,0.46004293267185,0.90176364817276,ALDH6A1,ENSG00000119711,BBJ_Graves,1.05842802847172,0.429600602791857,2.60770093005969,,,,,,,2,1,1,1,log_odds,log_odds,FALSE
Wald ratio,1,0.176123296228799,0.16793038538742,0.294275912178111,ALDH7A1,ENSG00000164904,BBJ_Graves,1.19258509083045,0.858112337025437,1.65742774868054,,,,,,,3,1,0,2,log_odds,log_odds,FALSE
Wald ratio,1,0.0186178597573337,0.0836200582399687,0.823809279636602,ALDH8A1,ENSG00000118514,BBJ_Graves,1.01879225270155,0.864782322167506,1.20022996256814,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.148233236742165,0.0868804560581999,0.0879755562718984,ALDH9A1,ENSG00000143149,BBJ_Graves,1.15978336891426,0.978188920720076,1.37508965223195,0.0460590036747456,0.610026215636088,1.56411470596323,0.457463877813962,,,4,3,0,1,log_odds,log_odds,FALSE
MR Egger,3,-0.0160137310702797,0.250056726819084,0.959286216889382,ALDH9A1,ENSG00000143149,BBJ_Graves,0.984113807026664,0.602827064274473,1.60656354463136,0.0460590036747456,0.610026215636088,1.56411470596323,0.457463877813962,,,4,3,0,1,log_odds,log_odds,FALSE
Weighted median,3,0.136791176280118,0.0911442148477935,0.133401795715187,ALDH9A1,ENSG00000143149,BBJ_Graves,1.14658868860368,0.959012197864353,1.37085390963908,0.0460590036747456,0.610026215636088,1.56411470596323,0.457463877813962,,,4,3,0,1,log_odds,log_odds,FALSE
Weighted mode,3,0.124518466327556,0.30439565373658,0.722136088375763,ALDH9A1,ENSG00000143149,BBJ_Graves,1.13260293528393,0.623693002408365,2.05676415169055,0.0460590036747456,0.610026215636088,1.56411470596323,0.457463877813962,,,4,3,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.290473314217829,0.213554353831909,0.173771557784826,ALOX12,ENSG00000108839,BBJ_Graves,0.747909487595502,0.492116477448059,1.13665895630249,,,0.316181964026096,0.573911230050363,,,2,2,1,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.131673587045056,0.67732151025837,0.845860048054616,ALOX15,ENSG00000161905,BBJ_Graves,0.876627090823254,0.23241661878679,3.30645484981524,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.0725593799715622,0.166798237339692,0.663553085545135,ALOX5,ENSG00000012779,BBJ_Graves,1.075256652904,0.775408598094665,1.49105500307227,,,3.33484727224606,0.0678267035957238,,,4,2,0,2,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.0395677608091582,0.0736151757523543,0.590926001187075,ALOX5AP,ENSG00000132965,BBJ_Graves,0.961204819767495,0.832057686953572,1.11039741598567,0.027871169424726,0.734757153386617,1.8268027734278,0.401157409336432,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,-0.107378035073454,0.178203746577431,0.654762357210651,ALOX5AP,ENSG00000132965,BBJ_Graves,0.898186062967811,0.633397318514616,1.27366848600102,0.027871169424726,0.734757153386617,1.8268027734278,0.401157409336432,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,-0.0470105149570853,0.0744551044934916,0.527782861682784,ALOX5AP,ENSG00000132965,BBJ_Graves,0.954077365455074,0.824529366919349,1.10397962255083,0.027871169424726,0.734757153386617,1.8268027734278,0.401157409336432,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,-0.0487443179097775,0.360024593456128,0.904699397796866,ALOX5AP,ENSG00000132965,BBJ_Graves,0.952424616486296,0.470296223011104,1.92881125917026,0.027871169424726,0.734757153386617,1.8268027734278,0.401157409336432,,,3,3,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.241343095220128,0.214493364571369,0.260513850254086,AMD1,ENSG00000123505,BBJ_Graves,0.785572054129675,0.515947589301698,1.19609717154557,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.023595447140382,0.0838406384996141,0.778378998714577,AMH,ENSG00000104899,BBJ_Graves,0.976680748835303,0.828678431314242,1.15111634272011,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.119035657779495,0.0864207538256273,0.168389644581825,AMICA1,ENSG00000160593,BBJ_Graves,1.12641008285461,0.950897484604677,1.33431804721203,,,0.676488804879826,0.410798419925527,,,6,2,0,4,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.474781428205909,0.279526219410594,0.0894092874438121,AMPD3,ENSG00000133805,BBJ_Graves,0.622020997853466,0.359639615046906,1.07582731596506,-0.153979116606233,0.436834662820339,1.76187002699128,0.41439526531693,,,4,3,0,1,log_odds,log_odds,FALSE
MR Egger,3,0.915288323074608,1.17218804926464,0.577954989084341,AMPD3,ENSG00000133805,BBJ_Graves,2.4974952336108,0.251025624985894,24.8479908864252,-0.153979116606233,0.436834662820339,1.76187002699128,0.41439526531693,,,4,3,0,1,log_odds,log_odds,FALSE
Weighted median,3,-0.607751982617802,0.294932868443493,0.0393369067469147,AMPD3,ENSG00000133805,BBJ_Graves,0.54457370523631,0.305495446740782,0.970752669470848,-0.153979116606233,0.436834662820339,1.76187002699128,0.41439526531693,,,4,3,0,1,log_odds,log_odds,FALSE
Weighted mode,3,-0.616960112118456,0.882328432123033,0.556779550530319,AMPD3,ENSG00000133805,BBJ_Graves,0.539582216442283,0.0957203998101004,3.04166059563455,-0.153979116606233,0.436834662820339,1.76187002699128,0.41439526531693,,,4,3,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.0644597496339844,1.08552009489921,0.952648293319882,AMY2B,ENSG00000240038,BBJ_Graves,1.06658264703873,0.127051897232441,8.95380996068802,,,0.995707776788793,0.318351333953801,,,4,2,1,2,log_odds,log_odds,FALSE
Wald ratio,1,0.0835382431853892,0.091437848100339,0.360923472564368,ANG,ENSG00000214274,BBJ_Graves,1.08712678968926,0.908754826423263,1.30050990926966,,,,,,,6,1,1,5,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.00479339202045811,0.0651203785178859,0.94132216849301,ANGPT1,ENSG00000154188,BBJ_Graves,1.00480489870199,0.884402900946642,1.14159834095391,,,0.114712307390694,0.734841727297942,,,6,2,0,4,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.19841545658744,0.326563370387448,0.543461835261553,ANGPT2,ENSG00000091879,BBJ_Graves,1.21946892499157,0.642975441323563,2.31284799301026,,,0.486514428233132,0.485486271816599,,,2,2,1,0,log_odds,log_odds,FALSE
Wald ratio,1,0.00254281724972446,0.15502831168885,0.986913463527211,ANGPTL6,ENSG00000130812,BBJ_Graves,1.00254605295153,0.73984640609352,1.35852330971739,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
